Smp_018210_complement	3
Smp_018220_complement	3
Smp_018240_complement	23
Smp_018250_complement	40
Smp_018260_complement	6
Smp_018280_complement	5
Smp_018290_complement	1
Smp_018310_complement	0
Smp_018360_complement	4
Smp_018400_complement	4
Smp_018430_complement	6
Smp_018440_complement	1
Smp_018460_complement	5
Smp_018500_complement	0
Smp_018530_complement	10
Smp_018550_complement	5
Smp_018570_complement	0
Smp_018580_complement	2
Smp_018590_complement	0
Smp_018610_complement	5
Smp_018620_complement	9
Smp_018640_complement	0
Smp_018680_complement	2
Smp_018710_complement	1
Smp_018760_complement	8
Smp_018790_complement	2
Smp_018800_complement	0
Smp_018870_complement	1
Smp_018880_complement	0
Smp_018930_complement	0
Smp_018940_complement	0
Smp_018950_complement	1
Smp_018980_complement	4
Smp_018990_complement	14
Smp_019010_complement	9
Smp_019030_complement	30
Smp_019040_complement	5
Smp_019050_complement	2
Smp_019060_complement	3
Smp_019100_complement	5
Smp_019130_complement	1
Smp_019170_complement	6
Smp_019190_complement	5
Smp_019260_complement	4
Smp_019280_complement	0
Smp_019310_complement	1
Smp_019340_complement	9
Smp_019350_complement	12
Smp_019380_complement	2
Smp_019430_complement	2
Smp_019440_complement	9
Smp_019460_complement	0
Smp_019490_complement	3
Smp_019620_complement	0
Smp_019630_complement	6
Smp_019640_complement	9
Smp_019680_complement	2
Smp_019690_complement	6
Smp_019730_complement	10
Smp_019750_complement	14
Smp_019760_complement	0
Smp_019790_complement	5
Smp_019820_complement	4
Smp_019840_complement	2
Smp_019880_complement	4
Smp_019890_complement	2
Smp_019900_complement	6
Smp_019920_complement	1
Smp_019950_complement	6
Smp_019980_complement	6
Smp_019990_complement	2
Smp_020040_complement	7
Smp_020050_complement	5
Smp_020060_complement	2
Smp_020070_complement	13
Smp_020080_complement	2
Smp_020090_complement	2
Smp_020120_complement	3
Smp_020130_complement	1
Smp_020200_complement	1
Smp_020220_complement	6
Smp_020270_complement	2
Smp_020300_complement	6
Smp_020340_complement	4
Smp_020370_complement	19
Smp_020400_complement	1
Smp_020450_complement	3
Smp_020480_complement	2
Smp_020540_complement	2
Smp_020550_complement	2
Smp_020590_complement	0
Smp_020760_complement	5
Smp_020770_complement	0
Smp_020800_complement	5
Smp_020920_complement	2
Smp_021040_complement	2
Smp_021060_complement	0
Smp_021070_complement	0
Smp_021080_complement	4
Smp_021100_complement	5
Smp_021130_complement	1
Smp_021140_complement	11
Smp_021160_complement	3
Smp_021170_complement	4
Smp_021220_complement	8
Smp_021280_complement	0
Smp_021290_complement	2
Smp_021300_complement	0
Smp_021330_complement	1
Smp_021340_complement	8
Smp_021370_complement	4
Smp_021390_complement	1
Smp_021460_complement	0
Smp_021540_complement	2
Smp_021550_complement	0
Smp_021590_complement	0
Smp_021600_complement	2
Smp_021730_complement	16
Smp_021750_complement	6
Smp_021760_complement	9
Smp_021790_complement	0
Smp_021800_complement	0
Smp_021830_complement	0
Smp_021910_complement	1
Smp_021920_complement	37
Smp_021960_complement	1
Smp_022020_complement	2
Smp_022070_complement	0
Smp_022090_complement	3
Smp_022110_complement	3
Smp_022130_complement	2
Smp_022140_complement	0
Smp_022170_complement	6
Smp_022320_complement	2
Smp_022330_complement	9
Smp_022340_complement	5
Smp_022400_complement	27
Smp_022430_complement	2
Smp_022450_complement	2
Smp_022470_complement	4
Smp_022500_complement	4
Smp_022540_complement	1
Smp_022570_complement	6
Smp_022640_complement	7
Smp_022660_complement	3
Smp_022700_complement	5
Smp_022740_complement	0
Smp_022810_complement	1
Smp_022850_complement	3
Smp_022870_complement	0
Smp_022890_complement	0
Smp_022960_complement	5
Smp_022990_complement	5
Smp_023010_complement	2
Smp_023150_complement	5
Smp_023170_complement	8
Smp_023230_complement	2
Smp_023250_complement	4
Smp_023270_complement	1
Smp_023360_complement	6
Smp_023470_complement	0
Smp_023550_complement	17
Smp_023620_complement	6
Smp_023660_complement	6
Smp_023700_complement	2
Smp_023710_complement	0
Smp_023840_complement	6
Smp_023930_complement	2
Smp_023940_complement	3
Smp_024000_complement	1
Smp_024010_complement	0
Smp_024030_complement	0
Smp_024110_complement	86
Smp_024120_complement	11
Smp_024140_complement	37
Smp_024150_complement	4
Smp_024180_complement	13
Smp_024240_complement	1
Smp_024360_complement	3
Smp_024370_complement	17
Smp_024380_complement	3
Smp_024390_complement	4
Smp_024490_complement	1
Smp_024500_complement	3
Smp_024520_complement	5
Smp_024580_complement	7
Smp_024590_complement	7
Smp_024660_complement	1
Smp_024800_complement	0
Smp_024820_complement	8
Smp_024850_complement	18
Smp_024860_complement	0
Smp_024870_complement	12
Smp_024880_complement	3
Smp_024900_complement	4
Smp_024930_complement	0
Smp_024970_complement	1
Smp_025010_complement	12
Smp_025020_complement	2
Smp_025030_complement	4
Smp_025100_complement	3
Smp_025130_complement	2
Smp_025150_complement	4
Smp_025160_complement	4
Smp_025260_complement	0
Smp_025340_complement	2
Smp_025360_complement	5
Smp_025370_complement	14
Smp_025380_complement	5
Smp_025510_complement	4
Smp_025550_complement	5
Smp_025560_complement	5
Smp_025570_complement	3
Smp_025620_complement	0
Smp_025670_complement	1
Smp_025680_complement	2
Smp_025700_complement	4
Smp_025740_complement	4
Smp_025750_complement	2
Smp_025830_complement	10
Smp_025860_complement	25
Smp_025890_complement	2
Smp_026030_complement	1
Smp_026090_complement	2
Smp_026160_complement	20
Smp_026190_complement	4
Smp_026200_complement	0
Smp_026230_complement	4
Smp_026250_complement	5
Smp_026260_complement	2
Smp_026270_complement	3
Smp_026280_complement	5
Smp_026300_complement	2
Smp_026320_complement	4
Smp_026340_complement	3
Smp_026390_complement	1
Smp_026400_complement	0
Smp_026420_complement	1
Smp_026440_complement	0
Smp_026510_complement	3
Smp_026540_complement	1
Smp_026560_complement	53
Smp_026630_complement	6
Smp_026700_complement	2
Smp_026770_complement	1
Smp_026790_complement	0
Smp_026820_complement	0
Smp_026830_complement	1
Smp_026880_complement	0
Smp_026910_complement	23
Smp_026920_complement	1
Smp_026930_complement	4
Smp_027000_complement	3
Smp_027010_complement	3
Smp_027040_complement	6
Smp_027080_complement	3
Smp_027210_complement	0
Smp_027220_complement	4
Smp_027240_complement	0
Smp_027250_complement	1
Smp_027300_complement	2
Smp_027340_complement	1
Smp_027370_complement	3
Smp_027390_complement	4
Smp_027400_complement	1
Smp_027430_complement	2
Smp_027450_complement	4
Smp_027480_complement	6
Smp_027500_complement	0
Smp_027550_complement	12
Smp_027580_complement	0
Smp_027610_complement	18
Smp_027850_complement	0
Smp_027870_complement	0
Smp_027880_complement	5
Smp_027910_complement	2
Smp_027920_complement	1
Smp_027940_complement	0
Smp_027970_complement	2
Smp_027990_complement	0
Smp_028030_complement	5
Smp_028050_complement	0
Smp_028060_complement	4
Smp_028070_complement	2
Smp_028080_complement	3
Smp_028100_complement	13
Smp_028120_complement	7
Smp_028130_complement	0
Smp_028140_complement	2
Smp_028170_complement	47
Smp_028190_complement	2
Smp_028200_complement	4
Smp_028210_complement	0
Smp_028330_complement	4
Smp_028340_complement	3
Smp_028360_complement	0
Smp_028410_complement	3
Smp_028430_complement	3
Smp_028440_complement	1
Smp_028490_complement	0
Smp_028500_complement	7
Smp_028650_complement	1
Smp_028670_complement	11
Smp_028690_complement	3
Smp_028730_complement	4
Smp_028800_complement	0
Smp_028850_complement	4
Smp_028860_complement	0
Smp_028870_complement	7
Smp_028930_complement	1
Smp_028940_complement	2
Smp_028980_complement	3
Smp_028990_complement	0
Smp_029040_complement	3
Smp_029060_complement	6
Smp_029070_complement	3
Smp_029100_complement	2
Smp_029160_complement	10
Smp_029210_complement	2
Smp_029240_complement	9
Smp_029360_complement	1
Smp_029370_complement	4
Smp_029390_complement	8
Smp_029400_complement	0
Smp_029470_complement	5
Smp_029500_complement	8
Smp_029670_complement	3
Smp_029700_complement	0
Smp_029740_complement	0
Smp_029750_complement	4
Smp_029800_complement	2
Smp_029820_complement	8
Smp_029850_complement	8
Smp_029890_complement	11
Smp_029900_complement	3
Smp_029940_complement	4
Smp_029970_complement	0
Smp_029990_complement	2
Smp_030000_complement	16
Smp_030010_complement	9
Smp_030020_complement	0
Smp_030030_complement	0
Smp_030110_complement	0
Smp_030150_complement	7
Smp_030180_complement	3
Smp_030220_complement	1
Smp_030250_complement	2
Smp_030260_complement	2
Smp_030280_complement	2
Smp_030290_complement	7
Smp_030320_complement	4
Smp_030330_complement	3
Smp_030350_complement	0
Smp_030370_complement	84
Smp_030400_complement	6
Smp_030440_complement	1
Smp_030500_complement	7
Smp_030690_complement	9
Smp_030710_complement	1
Smp_030730_complement	119
Smp_030760_complement	0
Smp_030780_complement	4
Smp_030830_complement	13
Smp_030860_complement	2
Smp_030870_complement	0
Smp_030910_complement	0
Smp_030920_complement	3
Smp_030930_complement	1
Smp_031000_complement	4
Smp_031010_complement	3
Smp_031020_complement	0
Smp_031040_complement	6
Smp_031050_complement	11
Smp_031070_complement	1
Smp_031100_complement	4
Smp_031180_complement	0
Smp_031190_complement	0
Smp_031220_complement	0
Smp_031270_complement	0
Smp_031300_complement	0
Smp_031310_complement	11
Smp_031360_complement	3
Smp_031390_complement	0
Smp_031560_complement	0
Smp_031570_complement	14
Smp_031590_complement	6
Smp_031680_complement	0
Smp_031690_complement	6
Smp_031710_complement	4
Smp_031720_complement	0
Smp_031730_complement	1
Smp_031770_complement	76
Smp_031880_complement	18
Smp_031920_complement	7
Smp_031950_complement	3
Smp_031990_complement	1
Smp_032000_complement	0
Smp_032060_complement	9
Smp_032120_complement	2
Smp_032150_complement	3
Smp_032180_complement	18
Smp_032230_complement	1
Smp_032240_complement	2
Smp_032250_complement	6
Smp_032260_complement	23
Smp_032280_complement	3
Smp_032310_complement	6
Smp_032320_complement	7
Smp_032370_complement	0
Smp_032420_complement	1
Smp_032480_complement	0
Smp_032490_complement	0
Smp_032500_complement	0
Smp_032510_complement	8
Smp_032520_complement	33
Smp_032580_complement	10
Smp_032640_complement	2
Smp_032670_complement	0
Smp_032720_complement	0
Smp_032760_complement	9
Smp_032770_complement	2
Smp_032780_complement	5
Smp_032790_complement	4
Smp_032800_complement	5
Smp_032810_complement	9
Smp_032820_complement	3
Smp_032920_complement	0
Smp_032930_complement	5
Smp_032950_complement	2
Smp_032970_complement	0
Smp_032980_complement	0
Smp_032990_complement	0
Smp_033000_complement	0
Smp_033010_complement	1
Smp_033020_complement	4
Smp_033040_complement	11
Smp_033050_complement	3
Smp_033110_complement	0
Smp_033140_complement	1
Smp_033210_complement	2
Smp_033250_complement	8
Smp_033260_complement	3
Smp_033330_complement	1
Smp_033350_complement	1
Smp_033380_complement	0
Smp_033400_complement	13
Smp_033530_complement	4
Smp_033540_complement	9
Smp_033590_complement	0
Smp_033600_complement	3
Smp_033610_complement	0
Smp_033620_complement	7
Smp_033660_complement	6
Smp_033670_complement	4
Smp_033680_complement	2
Smp_033700_complement	0
Smp_033710_complement	8
Smp_033760_complement	7
Smp_033770_complement	4
Smp_033870_complement	9
Smp_033930_complement	1
Smp_033950_complement	6
Smp_033970_complement	4
Smp_033990_complement	0
Smp_034000_complement	3
Smp_034080_complement	0
Smp_034090_complement	2
Smp_034100_complement	0
Smp_034120_complement	4
Smp_034190_complement	4
Smp_034270_complement	2
Smp_034300_complement	0
Smp_034400_complement	3
Smp_034410_complement	22
Smp_034420_complement	6
Smp_034430_complement	2
Smp_034450_complement	1
Smp_034490_complement	3
Smp_034500_complement	0
Smp_034530_complement	0
Smp_034550_complement	14
Smp_034610_complement	0
Smp_034660_complement	3
Smp_034670_complement	1
Smp_034680_complement	1
Smp_034700_complement	4
Smp_034840_complement	69
Smp_034850_complement	6
Smp_034860_complement	0
Smp_034870_complement	11
Smp_034920_complement	1
Smp_034940_complement	8
Smp_034980_complement	7
Smp_035000_complement	2
Smp_035010_complement	2
Smp_035020_complement	3
Smp_035030_complement	19
Smp_035040_complement	2
Smp_035080_complement	0
Smp_035090_complement	0
Smp_035110_complement	4
Smp_035150_complement	0
Smp_035180_complement	1
Smp_035190_complement	8
Smp_035200_complement	50
Smp_035210_complement	15
Smp_035220_complement	0
Smp_035250_complement	0
Smp_035260_complement	9
Smp_035270_complement	10
Smp_035280_complement	2
Smp_035290_complement	3
Smp_035300_complement	6
Smp_035310_complement	7
Smp_035360_complement	1
Smp_035370_complement	0
Smp_035380_complement	1
Smp_035390_complement	1
Smp_035410_complement	4
Smp_035430_complement	11
Smp_035460_complement	1
Smp_035470_complement	18
Smp_035480_complement	2
Smp_035500_complement	1
Smp_035540_complement	4
Smp_035550_complement	0
Smp_035560_complement	11
Smp_035580_complement	10
Smp_035620_complement	2
Smp_035650_complement	0
Smp_035700_complement	3
Smp_035730_complement	2
Smp_035790_complement	13
Smp_035800_complement	11
Smp_036010_complement	1
Smp_036020_complement	0
Smp_036060_complement	2
Smp_036130_complement	5
Smp_036180_complement	4
Smp_036220_complement	7
Smp_036250_complement	2
Smp_036270_complement	18
Smp_036370_complement	5
Smp_036390_complement	2
Smp_036400_complement	6
Smp_036500_complement	4
Smp_036550_complement	2
Smp_036590_complement	11
Smp_036630_complement	0
Smp_036670_complement	0
Smp_036720_complement	0
Smp_036780_complement	0
Smp_036920_complement	2
Smp_036940_complement	2
Smp_036950_complement	11
Smp_036980_complement	0
Smp_036990_complement	7
Smp_037120_complement	3
Smp_037190_complement	5
Smp_037230_complement	33
Smp_037290_complement	1
Smp_037400_complement	4
Smp_037460_complement	5
Smp_037530_complement	8
Smp_037540_complement	10
Smp_037590_complement	0
Smp_037640_complement	1
Smp_037690_complement	0
Smp_037700_complement	5
Smp_037780_complement	3
Smp_037900_complement	1
Smp_037910_complement	6
Smp_037930_complement	5
Smp_037960_complement	1
Smp_038030_complement	6
Smp_038080_complement	9
Smp_038100_complement	33
Smp_038140_complement	1
Smp_038210_complement	8
Smp_038240_complement	1
Smp_038300_complement	2
Smp_038330_complement	0
Smp_038340_complement	7
Smp_038410_complement	1
Smp_038420_complement	1
Smp_038430_complement	0
Smp_038440_complement	3
Smp_038510_complement	27
Smp_038530_complement	2
Smp_038540_complement	1
Smp_038560_complement	18
Smp_038630_complement	1
Smp_038680_complement	1
Smp_038700_complement	8
Smp_038710_complement	3
Smp_038820_complement	2
Smp_038830_complement	2
Smp_038840_complement	4
Smp_038870_complement	8
Smp_038930_complement	5
Smp_038940_complement	1
Smp_038950_complement	37
Smp_038960_complement	13
Smp_038980_complement	4
Smp_039000_complement	6
Smp_039010_complement	0
Smp_039080_complement	5
Smp_039130_complement	7
Smp_039160_complement	5
Smp_039180_complement	9
Smp_039300_complement	4
Smp_039390_complement	2
Smp_039400_complement	32
Smp_039470_complement	0
Smp_039490_complement	6
Smp_039590_complement	0
Smp_039600_complement	0
Smp_039640_complement	4
Smp_039650_complement	1
Smp_039670_complement	5
Smp_039740_complement	4
Smp_039750_complement	2
Smp_039810_complement	9
Smp_039820_complement	9
Smp_039870_complement	3
Smp_039970_complement	3
Smp_039980_complement	2
Smp_040020_complement	0
Smp_040080_complement	8
Smp_040100_complement	2
Smp_040110_complement	0
Smp_040130_complement	49
