Smp_000020	2
Smp_000030	16
Smp_000040	6
Smp_000050	0
Smp_000070	0
Smp_000075	0
Smp_000080	0
Smp_000100	25
Smp_000110	2
Smp_000130	2
Smp_000150	12
Smp_000160	0
Smp_000180	0
Smp_000190	2
Smp_000200	4
Smp_000230	8
Smp_000240	7
Smp_000250	2
Smp_000260	10
Smp_000270	0
Smp_000280	0
Smp_000300	2
Smp_000310	0
Smp_000320	0
Smp_000340	0
Smp_000370	0
Smp_000390	0
Smp_000420	0
Smp_000430	0
Smp_000470	2
Smp_000480	7
Smp_000500	0
Smp_000510	2
Smp_000560	0
Smp_000580	0
Smp_000590	0
Smp_000600	2
Smp_000620	2
Smp_000630	0
Smp_000640	4
Smp_000650	9
Smp_000660	2
Smp_000670	0
Smp_000680	0
Smp_000690	2
Smp_000700	0
Smp_000710	2
Smp_000720	6
Smp_000740	12
Smp_000755	2
Smp_000770	0
Smp_000790	0
Smp_000810	0
Smp_000820	0
Smp_000830	2
Smp_000850	0
Smp_000870	2
Smp_000880	2
Smp_000900	2
Smp_000910	0
Smp_000950	0
Smp_000980	2
Smp_000990	8
Smp_001000	0
Smp_001020	0
Smp_001030	2
Smp_001040	2
Smp_001070	1
Smp_001080	0
Smp_001090	2
Smp_001095	0
Smp_001100	0
Smp_001120	2
Smp_001160	0
Smp_001170	2
Smp_001180	6
Smp_001210	0
Smp_001360	3
Smp_001390	0
Smp_001410	0
Smp_001420	2
Smp_001500	4
Smp_001530	0
Smp_001560	2
Smp_001590	3
Smp_001610	0
Smp_001640	0
Smp_001780	0
Smp_001830	6
Smp_001890	0
Smp_001900	2
Smp_001940	4
Smp_001950	0
Smp_001960	14
Smp_001980	0
Smp_002010	0
Smp_002060	0
Smp_002070	0
Smp_002080	2
Smp_002100	0
Smp_002160	1
Smp_002180	2
Smp_002230	0
Smp_002280	10
Smp_002380	0
Smp_002410	2
Smp_002510	0
Smp_002550	1
Smp_002600	0
Smp_002630	0
Smp_002640	0
Smp_002740	4
Smp_002820	18
Smp_002840	4
Smp_002860	0
Smp_002870	4
Smp_002880	4
Smp_002920	9
Smp_002950	0
Smp_003000	2
Smp_003130	0
Smp_003140	2
Smp_003190	0
Smp_003230	0
Smp_003250	0
Smp_003270	6
Smp_003280	0
Smp_003300	0
Smp_003330	0
Smp_003340	0
Smp_003410	4
Smp_003440	0
Smp_003600	0
Smp_003610	0
Smp_003620	2
Smp_003630	0
Smp_003660	20
Smp_003670	2
Smp_003700	0
Smp_003710	9
Smp_003760	5
Smp_003770	17
Smp_003860	2
Smp_003900	0
Smp_003930	0
Smp_003940	2
Smp_003970	0
Smp_003980	16
Smp_003990	14
Smp_004000	0
Smp_004060	0
Smp_004070	0
Smp_004080	0
Smp_004160	0
Smp_004170	2
Smp_004190	2
Smp_004200	0
Smp_004220	4
Smp_004260	0
Smp_004310	9
Smp_004350	0
Smp_004360	2
Smp_004420	2
Smp_004440	0
Smp_004470	4
Smp_004480	10
Smp_004550	4
Smp_004590	0
Smp_004600	6
Smp_004630	1
Smp_004640	0
Smp_004680	17
Smp_004690	0
Smp_004710	2
Smp_004730	2
Smp_004780	0
Smp_004810	12
Smp_004820	0
Smp_004910	2
Smp_004940	2
Smp_004980	0
Smp_004990	2
Smp_005000	0
Smp_005010	0
Smp_005020	0
Smp_005070	0
Smp_005080	2
Smp_005140	0
Smp_005160	4
Smp_005180	0
Smp_005190	2
Smp_005210	2
Smp_005230	0
Smp_005260	5
Smp_005280	0
Smp_005290	6
Smp_005320	0
Smp_005330	2
Smp_005390	2
Smp_005470	0
Smp_005500	0
Smp_005520	2
Smp_005640	0
Smp_005670	6
Smp_005720	4
Smp_005780	0
Smp_005790	2
Smp_005880	6
Smp_005900	2
Smp_005910	6
Smp_005960	1
Smp_006000	0
Smp_006060	0
Smp_006190	6
Smp_006250	2
Smp_006320	8
Smp_006340	4
Smp_006350	2
Smp_006390	8
Smp_006440	8
Smp_006550	6
Smp_006560	6
Smp_006590	4
Smp_006630	2
Smp_006680	0
Smp_006690	0
Smp_006700	4
Smp_006710	0
Smp_006720	2
Smp_006730	5
Smp_006750	0
Smp_006760	0
Smp_006780	2
Smp_006810	4
Smp_006830	0
Smp_006840	0
Smp_006850	0
Smp_006860	18
Smp_006920	0
Smp_006930	0
Smp_006980	0
Smp_007000	0
Smp_007070	0
Smp_007170	2
Smp_007180	2
Smp_007190	0
Smp_007210	2
Smp_007260	16
Smp_007270	0
Smp_007290	0
Smp_007300	12
Smp_007330	0
Smp_007380	0
Smp_007450	0
Smp_007500	0
Smp_007510	4
Smp_007540	2
Smp_007550	0
Smp_007570	0
Smp_007630	4
Smp_007650	4
Smp_007660	8
Smp_007670	2
Smp_007690	0
Smp_007710	0
Smp_007730	2
Smp_007760	0
Smp_007890	0
Smp_007900	8
Smp_007960	0
Smp_007970	0
Smp_008070	10
Smp_008120	0
Smp_008140	0
Smp_008220	0
Smp_008230	2
Smp_008260	2
Smp_008290	0
Smp_008310	4
Smp_008320	9
Smp_008360	2
Smp_008400	0
Smp_008430	2
Smp_008440	0
Smp_008450	0
Smp_008470	0
Smp_008490	0
Smp_008500	3
Smp_008545	17
Smp_008580	2
Smp_008610	2
Smp_008620	0
Smp_008660	0
Smp_008710	0
Smp_008770	2
Smp_008830	0
Smp_008850	0
Smp_008900	10
Smp_009020	0
Smp_009030	0
Smp_009070	0
Smp_009150	1
Smp_009230	0
Smp_009250	2
Smp_009310	32
Smp_009320	0
